timestamp,open,high,low,close,volume,stochk_9_3,stochk_14_3,stochk_40_3,stochk_60_3,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,day,time,breakout,sl,entry,maxrr,rr
2025-08-18 10:55:00+05:30,1068.3,1069.9,1067.5,1069.7,17446,15.4,17.6,85.6,85.6,0.29,0.96,1.36,-0.0,1.38,1.69,64.12243858076333,0.24,2025-08-18,10:55:00,True,1067.5,1069.7,0.5,-0.6
2025-05-23 10:35:00+05:30,276.6,277.25,276.45,277.0,76894,30.9,57.6,85.0,83.4,0.26,0.51,0.64,0.23,0.69,0.6,62.7821068888517,0.27,2025-05-23,10:35:00,True,276.45,277.0,6.0,4.4
2025-06-09 10:35:00+05:30,300.7,300.75,300.15,300.3,212919,21.2,61.6,85.8,85.8,0.31,0.93,1.53,0.34,1.15,1.65,65.62341780660348,0.26,2025-06-09,10:35:00,True,300.15,300.3,0.5,-0.1
2025-06-24 10:50:00+05:30,300.35,301.7,300.25,301.6,335562,38.6,52.7,87.7,85.7,0.6,1.36,2.08,0.4,1.62,2.37,68.49152783593047,0.3,2025-06-24,10:50:00,True,300.25,301.6,1.4,-0.4
2025-06-26 10:45:00+05:30,310.1,310.55,310.05,310.5,371168,26.1,45.4,82.3,82.6,0.29,1.04,1.72,0.2,1.36,1.9,60.93171890161741,0.29,2025-06-26,10:45:00,True,310.05,310.5,0.1,-0.5
2025-07-31 10:30:00+05:30,329.7,330.3,329.1,329.4,592995,32.9,75.0,83.0,80.6,0.63,1.37,2.02,0.77,1.73,1.99,65.59822292976033,0.44,2025-07-31,10:30:00,True,329.1,329.4,0.6,-0.4
2025-06-25 11:25:00+05:30,710.5,716.55,710.5,716.0,116213,32.2,60.2,84.1,81.6,0.72,1.32,1.86,0.62,1.64,2.0,66.92164627037246,0.34,2025-06-25,11:25:00,True,710.5,716.0,0.3,-0.4
2025-06-19 11:10:00+05:30,2148.0,2152.0,2147.5,2152.0,39147,38.0,46.8,83.7,82.3,0.24,0.56,0.8,0.15,0.67,1.08,66.52518779236128,0.16,2025-06-19,11:10:00,True,2147.5,2152.0,0.2,-0.6
2025-07-08 10:55:00+05:30,2224.1,2226.7,2222.3,2224.0,72656,11.6,18.7,83.6,84.8,0.33,1.5,2.49,-0.21,2.0,3.03,67.79996883798292,0.28,2025-07-08,10:55:00,True,2222.3,2224.0,-1.0,-1.0
2025-08-04 11:00:00+05:30,583.55,585.3,583.3,584.95,12744,29.9,48.8,84.2,84.2,0.27,0.59,0.54,0.05,0.93,0.75,57.4035708654622,0.43,2025-08-04,11:00:00,True,583.3,584.95,3.5,2.4
2025-06-09 11:15:00+05:30,5257.5,5270.0,5256.5,5268.5,952,42.1,52.5,86.0,85.7,0.26,0.64,1.04,0.16,0.78,1.21,64.3911893023592,0.19,2025-06-09,11:15:00,True,5256.5,5268.5,0.8,-0.2
2025-08-20 11:10:00+05:30,1273.2,1273.7,1272.1,1273.4,4077,27.0,26.1,78.9,79.8,0.09,0.65,1.18,-0.09,0.89,1.56,57.43843918241824,0.24,2025-08-20,11:10:00,True,1272.1,1273.4,0.9,0.9
2025-07-23 10:50:00+05:30,1915.7,1916.0,1914.3,1915.7,2849,33.3,37.8,65.5,81.3,0.08,0.25,0.27,0.04,0.21,0.63,54.84052341980148,0.2,2025-07-23,10:50:00,True,1914.3,1915.7,0.2,0.2
2025-06-19 11:20:00+05:30,138370.0,138450.0,138370.0,138400.0,24,33.1,50.7,81.0,80.8,0.12,0.33,0.6,0.1,0.37,0.68,58.9966659170805,0.13,2025-06-19,11:20:00,True,138370.0,138400.0,0.3,-0.3
2025-07-24 11:20:00+05:30,151580.0,151580.0,151345.0,151470.0,87,19.9,16.8,82.3,82.3,0.01,0.48,0.92,-0.17,0.68,1.15,54.96365043937115,0.18,2025-07-24,11:20:00,True,151345.0,151470.0,0.1,0.1
2025-08-19 10:55:00+05:30,146535.0,147450.0,146535.0,147300.0,493,33.4,43.5,87.7,85.3,0.63,1.21,2.14,0.49,1.18,2.31,67.90199553735151,0.29,2025-08-19,10:55:00,True,146535.0,147300.0,1.4,-0.7
2025-08-01 11:05:00+05:30,260.05,260.3,259.95,260.05,19930,6.6,43.2,85.9,85.7,0.11,0.39,0.79,-0.02,0.42,1.0,56.59417800893463,0.24,2025-08-01,11:05:00,True,259.95,260.05,0.2,-0.2
2025-08-18 10:35:00+05:30,265.1,266.15,265.05,265.5,112735,23.0,62.4,83.1,82.6,0.77,1.84,2.4,0.83,2.46,2.77,70.72048661479865,0.41,2025-08-18,10:35:00,True,265.05,265.5,1.3,-0.5
2025-07-09 11:05:00+05:30,3175.9,3179.0,3175.7,3178.7,5724,28.3,34.6,81.4,82.6,0.15,0.48,0.68,0.09,0.64,0.96,62.30971258346732,0.16,2025-07-09,11:05:00,True,3175.7,3178.7,1.1,0.4
2025-07-14 11:25:00+05:30,2640.0,2641.5,2639.8,2639.9,10469,29.7,39.6,89.1,88.9,0.22,0.77,1.4,0.1,1.06,0.98,58.83248959019819,0.33,2025-07-14,11:25:00,True,2639.8,2639.9,10.8,8.9
2025-07-28 10:55:00+05:30,1549.9,1550.9,1549.0,1549.2,1721,27.9,51.4,80.6,81.3,0.2,0.69,0.98,0.15,0.89,1.3,59.46042565007119,0.26,2025-07-28,10:55:00,True,1549.0,1549.2,-1.0,-1.0
2025-06-30 11:00:00+05:30,869.2,870.0,869.05,869.5,4535,18.2,30.2,80.8,80.3,0.16,0.32,0.37,0.02,0.53,0.18,56.647789411998566,0.33,2025-06-30,11:00:00,True,869.05,869.5,3.9,1.0
2025-06-09 11:15:00+05:30,2601.8,2602.0,2600.0,2602.0,1402,27.7,52.5,87.2,87.9,0.25,0.9,1.53,0.09,1.2,1.73,63.29145806108663,0.24,2025-06-09,11:15:00,True,2600.0,2602.0,0.8,0.5
2025-07-28 10:50:00+05:30,2690.0,2704.9,2682.8,2701.6,48283,27.4,29.5,81.8,81.7,0.38,1.07,1.26,0.1,1.61,1.4,61.256466986528146,0.45,2025-07-28,10:50:00,True,2682.8,2701.6,2.0,0.3
2025-06-09 10:20:00+05:30,2506.0,2509.7,2504.9,2506.0,10944,34.6,71.3,74.0,85.5,0.65,1.98,3.81,0.78,1.72,4.6,62.59984784940753,0.53,2025-06-09,10:20:00,True,2504.9,2506.0,6.9,5.7
2025-06-13 11:15:00+05:30,2563.1,2563.8,2556.2,2559.7,7447,19.2,42.5,79.2,79.2,-0.24,-0.23,-0.18,-0.22,-0.17,-0.4,44.44098252423643,0.31,2025-06-13,11:15:00,True,2556.2,2559.7,5.4,4.4
2025-08-14 11:00:00+05:30,2761.8,2767.9,2759.0,2761.9,84661,25.9,24.2,88.2,87.8,0.96,3.7,5.61,-0.24,5.26,7.01,70.13940358237032,0.6,2025-08-14,11:00:00,True,2759.0,2761.9,-1.0,-1.0
2025-05-28 11:25:00+05:30,116.22,116.29,115.87,116.21,310472,27.7,38.6,81.3,81.4,0.1,0.92,1.74,-0.24,1.27,2.15,57.547833594393815,0.36,2025-05-28,11:25:00,True,115.87,116.21,0.1,-0.0
2025-07-03 11:10:00+05:30,105.95,106.05,105.88,105.99,38097,33.1,34.0,76.0,83.6,0.13,0.26,0.26,0.1,0.3,0.37,58.131245947705565,0.18,2025-07-03,11:10:00,True,105.88,105.99,2.4,1.8
2025-06-09 10:45:00+05:30,334.25,335.0,334.25,334.75,163820,32.7,62.8,83.0,81.5,0.24,0.54,0.85,0.22,0.63,0.97,68.61699330557782,0.16,2025-06-09,10:45:00,True,334.25,334.75,2.3,2.2
2025-07-07 11:15:00+05:30,338.0,338.55,337.9,338.55,65400,23.1,34.0,87.3,86.3,0.22,0.62,0.93,0.1,0.82,1.17,62.15051599077494,0.18,2025-07-07,11:15:00,True,337.9,338.55,0.1,-0.5
2025-07-15 10:30:00+05:30,984.9,987.6,983.55,987.5,48966,32.4,66.3,79.8,81.3,0.44,1.08,2.06,0.43,1.09,2.02,61.391223259914355,0.49,2025-07-15,10:30:00,True,983.55,987.5,0.0,-0.3
2025-08-12 09:20:00+05:30,1118.2,1121.5,1116.6,1119.8,116231,23.0,46.5,82.3,83.6,0.43,1.6,2.74,0.35,1.98,3.4,66.92911296211264,0.45,2025-08-12,09:20:00,True,1116.6,1119.8,-1.0,-1.0
2025-07-15 11:10:00+05:30,1851.2,1852.6,1848.2,1852.2,4519,33.7,55.9,84.1,86.1,0.21,0.78,1.41,0.13,0.88,1.83,65.13664545185883,0.21,2025-07-15,11:10:00,True,1848.2,1852.2,1.4,1.0
2025-06-16 10:55:00+05:30,4122.7,4129.3,4118.1,4129.0,5789,29.0,44.8,81.5,82.0,0.54,1.72,2.67,0.03,2.25,3.33,63.18022225446152,0.44,2025-06-16,10:55:00,True,4118.1,4129.0,2.3,1.6
2025-08-25 11:00:00+05:30,3903.2,3904.0,3900.0,3903.8,526,31.1,44.1,81.7,81.7,0.18,0.54,0.91,0.17,0.68,0.97,59.883621079219914,0.21,2025-08-25,11:00:00,True,3900.0,3903.8,0.8,-0.1
2025-05-23 10:45:00+05:30,5708.0,5715.0,5702.5,5714.0,3436,39.1,56.1,83.9,80.7,0.56,1.19,1.4,0.49,1.56,1.75,68.62946321166474,0.31,2025-05-23,10:45:00,True,5702.5,5714.0,0.1,-0.5
2025-07-25 11:05:00+05:30,1529.0,1535.5,1528.4,1532.4,99439,30.3,30.3,83.4,82.8,0.89,2.44,3.53,0.3,3.32,4.29,64.50905855956479,0.63,2025-07-25,11:05:00,True,1528.4,1532.4,0.2,-0.2
2025-08-21 10:20:00+05:30,1565.6,1569.6,1565.0,1569.4,3694,28.0,61.2,72.8,82.7,0.25,0.75,1.66,0.24,0.67,1.85,61.81022244724868,0.33,2025-08-21,10:20:00,True,1565.0,1569.4,1.7,0.9
2025-07-03 09:25:00+05:30,6749.0,6791.5,6746.0,6774.0,11726,37.6,37.6,88.6,90.0,0.43,1.31,2.2,0.17,1.67,2.64,66.32128438073833,0.27,2025-07-03,09:25:00,True,6746.0,6774.0,2.3,1.0
2025-06-20 11:00:00+05:30,409.6,413.05,409.2,411.45,1101870,28.5,41.8,87.2,87.2,0.77,2.2,2.95,0.37,3.05,3.7,68.00610650763683,0.52,2025-06-20,11:00:00,True,409.2,411.45,1.2,-0.4
2025-06-09 11:20:00+05:30,297.55,298.0,297.4,298.0,49642,29.8,34.1,80.3,83.4,0.13,0.4,0.71,0.06,0.52,0.73,60.10959682742301,0.17,2025-06-09,11:20:00,True,297.4,298.0,2.6,2.6
2025-06-24 10:25:00+05:30,105.98,106.12,105.96,106.03,107828,32.4,66.0,79.0,80.1,0.49,1.2,1.74,0.59,1.44,2.06,68.37540785182986,0.26,2025-06-24,10:25:00,True,105.96,106.03,1.5,-0.2
2025-07-24 10:15:00+05:30,401.3,402.9,400.5,402.9,144185,28.0,56.1,79.0,80.2,0.37,0.93,1.28,0.29,1.15,1.75,62.06298012297731,0.31,2025-07-24,10:15:00,True,400.5,402.9,1.2,0.6
2025-07-11 10:50:00+05:30,1830.5,1833.0,1829.1,1831.6,8829,12.1,52.1,79.3,79.3,0.08,0.41,0.67,0.05,0.52,0.84,55.18858439293256,0.23,2025-07-11,10:50:00,True,1829.1,1831.6,-1.0,-1.0
2025-08-05 09:20:00+05:30,1821.1,1826.3,1820.0,1824.9,11698,22.4,22.4,58.1,79.3,-0.22,0.03,0.26,-0.33,-0.0,0.69,43.73347178703741,0.26,2025-08-05,09:20:00,True,1820.0,1824.9,4.2,4.1
2025-06-25 11:05:00+05:30,101.7,101.8,101.55,101.56,77993,28.1,40.3,83.5,83.7,0.3,1.18,1.98,-0.06,1.72,2.02,59.51118720546147,0.39,2025-06-25,11:05:00,True,101.55,101.56,1.2,1.2
2025-08-04 10:50:00+05:30,3050.0,3052.8,3045.0,3050.0,15030,25.0,40.7,82.4,82.4,0.27,0.66,0.7,0.2,0.86,1.03,62.02114498754692,0.31,2025-08-04,10:50:00,True,3045.0,3050.0,2.2,0.8
2025-08-18 10:35:00+05:30,31685.0,31735.0,31685.0,31730.0,53,28.2,65.4,88.6,87.4,0.91,2.23,3.05,0.87,2.92,3.53,70.20171184619778,0.36,2025-08-18,10:35:00,True,31685.0,31730.0,1.8,-0.3
2025-06-24 10:15:00+05:30,676.25,677.6,676.25,677.15,33275,25.8,75.3,78.5,81.4,0.62,1.44,1.94,0.78,1.82,2.33,63.298657316165254,0.41,2025-06-24,10:15:00,True,676.25,677.15,0.4,0.4
2025-06-27 10:45:00+05:30,3243.4,3247.9,3241.6,3246.7,14428,11.3,21.5,80.6,82.3,0.41,1.35,2.07,0.16,1.83,2.42,64.16284673331222,0.36,2025-06-27,10:45:00,True,3241.6,3246.7,-1.0,-1.0
2025-05-22 10:50:00+05:30,14588.0,14615.0,14573.0,14595.0,4240,20.8,44.3,75.5,82.9,0.43,1.58,2.9,0.14,1.59,3.64,60.72836183341976,0.49,2025-05-22,10:50:00,True,14573.0,14595.0,2.3,-0.2
2025-06-30 11:15:00+05:30,817.15,817.55,816.35,816.65,82532,30.8,50.6,81.5,80.8,0.14,0.61,1.07,0.06,0.81,1.12,60.90119052698389,0.19,2025-06-30,11:15:00,True,816.35,816.65,2.1,2.1
2025-08-05 10:20:00+05:30,799.45,799.95,798.8,799.6,48727,29.5,57.8,78.4,80.3,0.13,0.42,0.56,0.11,0.56,0.81,62.18571862992749,0.15,2025-08-05,10:20:00,True,798.8,799.6,1.9,-0.3
2025-07-10 10:50:00+05:30,134.3,134.3,134.14,134.29,50140,10.9,10.8,64.9,78.1,-0.14,0.2,0.39,-0.33,0.38,0.66,47.6536863927687,0.22,2025-07-10,10:50:00,True,134.14,134.29,1.3,-0.2
2025-06-09 10:30:00+05:30,4379.0,4386.1,4376.1,4381.5,273,37.8,55.0,79.2,83.0,0.3,0.87,1.29,0.22,1.1,1.55,61.86672111091417,0.26,2025-06-09,10:30:00,True,4376.1,4381.5,1.2,-0.6
2025-07-21 11:00:00+05:30,4294.5,4307.5,4293.9,4299.6,959,27.5,36.4,80.8,80.8,0.21,0.72,1.06,0.06,0.94,1.35,58.408572914017554,0.32,2025-07-21,11:00:00,True,4293.9,4299.6,0.2,-0.0
2025-06-11 10:50:00+05:30,2795.0,2798.0,2793.4,2797.9,4623,21.9,47.8,81.6,82.2,0.25,0.81,1.24,0.05,1.11,1.43,61.487358680283904,0.27,2025-06-11,10:50:00,True,2793.4,2797.9,0.1,0.1
2025-06-05 11:05:00+05:30,1711.6,1713.1,1710.9,1712.3,1148,29.7,31.2,82.4,87.6,0.25,0.93,1.58,0.07,1.08,2.02,63.223762029703025,0.23,2025-06-05,11:05:00,True,1710.9,1712.3,1.3,0.8
2025-06-13 11:25:00+05:30,1700.7,1702.5,1700.4,1702.0,725,46.0,57.2,90.8,81.3,0.15,0.12,-0.13,0.17,0.26,-0.21,56.57863912685174,0.2,2025-06-13,11:25:00,True,1700.4,1702.0,1.8,0.8
2025-07-03 09:25:00+05:30,1786.8,1794.0,1786.5,1791.0,22218,19.8,18.8,82.3,83.2,-0.54,0.77,2.52,-0.92,0.98,3.6,43.84111149112842,0.38,2025-07-03,09:25:00,True,1786.5,1791.0,0.4,0.4
2025-06-09 10:50:00+05:30,3424.0,3424.3,3418.9,3421.6,28231,33.1,44.9,81.2,81.1,0.18,0.57,0.85,0.07,0.77,1.07,63.44032285378439,0.16,2025-06-09,10:50:00,True,3418.9,3421.6,1.3,0.0
2025-06-10 11:05:00+05:30,6704.0,6705.0,6695.5,6704.5,1747,30.9,30.3,73.5,81.3,0.11,0.6,1.28,-0.02,0.63,1.44,57.57029099762315,0.23,2025-06-10,11:05:00,True,6695.5,6704.5,1.4,0.1
2025-08-13 10:50:00+05:30,664.75,666.0,664.7,665.95,94301,39.4,63.6,88.4,85.6,0.43,0.87,1.29,0.33,1.06,1.32,69.37038394258308,0.2,2025-08-13,10:50:00,True,664.7,665.95,0.4,-0.2
2025-08-18 10:35:00+05:30,678.9,681.9,678.85,681.75,154488,39.4,58.5,82.6,81.4,0.79,1.58,2.15,0.79,1.93,2.48,75.76257402504888,0.3,2025-08-18,10:35:00,True,678.85,681.75,0.8,-0.8
2025-06-27 10:30:00+05:30,162.08,162.2,161.94,162.03,220972,7.6,34.8,80.3,81.3,0.13,0.96,1.77,-0.04,1.3,2.05,57.941743439142364,0.28,2025-06-27,10:30:00,True,161.94,162.03,0.7,-0.1
2025-07-03 10:20:00+05:30,166.81,167.16,166.72,167.12,477030,10.6,37.7,80.3,80.4,0.23,1.17,2.1,0.1,1.46,2.72,60.76057876654987,0.29,2025-07-03,10:20:00,True,166.72,167.12,0.4,-0.3
2025-08-18 11:10:00+05:30,673.45,673.5,673.15,673.4,2015,23.8,27.8,83.0,83.0,0.11,0.47,0.74,-0.02,0.72,0.8,59.383181512868454,0.17,2025-08-18,11:10:00,True,673.15,673.4,0.0,-0.3
2025-06-03 11:05:00+05:30,1416.8,1417.5,1416.0,1417.2,1283,25.0,25.0,79.8,82.8,0.21,0.75,1.33,0.02,0.88,1.63,62.27539006617993,0.23,2025-06-03,11:05:00,True,1416.0,1417.2,0.0,0.0
2025-06-05 10:55:00+05:30,5625.0,5638.0,5621.0,5637.0,11574,27.3,59.5,85.6,83.9,0.5,1.11,1.29,0.42,1.59,1.61,69.97288186439636,0.26,2025-06-05,10:55:00,True,5621.0,5637.0,2.6,1.5
2025-08-01 11:20:00+05:30,5108.5,5114.5,5106.0,5114.0,3244,27.3,61.5,81.7,81.2,0.36,0.79,1.1,0.37,0.96,1.31,64.19197699764179,0.3,2025-08-01,11:20:00,True,5106.0,5114.0,0.1,0.1
2025-08-12 09:20:00+05:30,3006.0,3008.2,2995.7,3003.1,5409,41.9,61.9,85.3,85.3,0.37,1.13,1.77,0.22,1.43,2.25,66.02271155945094,0.32,2025-08-12,09:20:00,True,2995.7,3003.1,3.5,2.2
2025-07-03 11:05:00+05:30,681.7,682.85,681.05,681.4,25084,28.8,28.8,79.4,84.7,0.01,0.83,1.95,-0.19,0.91,2.24,54.06229181915706,0.31,2025-07-03,11:05:00,True,681.05,681.4,1.6,0.9
2025-08-04 11:00:00+05:30,707.65,708.9,707.2,708.05,34879,27.1,37.3,85.5,85.1,0.52,1.01,0.79,0.05,1.59,0.85,58.11872978370725,0.66,2025-08-04,11:00:00,True,707.2,708.05,1.2,-0.1
2025-06-10 11:05:00+05:30,11431.0,11442.0,11424.0,11438.0,1754,25.6,35.1,80.0,83.5,0.2,0.74,1.21,0.03,0.99,1.41,64.50469303583213,0.21,2025-06-10,11:05:00,True,11424.0,11438.0,0.2,-0.2
2025-07-03 09:20:00+05:30,12463.0,12473.0,12439.0,12457.0,5004,35.7,35.7,86.5,84.6,0.39,1.14,1.85,0.2,1.54,2.11,68.35408502269009,0.23,2025-07-03,09:20:00,True,12439.0,12457.0,0.2,0.2
2025-08-18 10:40:00+05:30,12865.0,12865.0,12855.0,12860.0,3221,30.1,59.4,92.5,92.8,0.8,2.15,2.93,0.66,2.88,3.57,80.84268339695095,0.26,2025-08-18,10:40:00,True,12855.0,12860.0,0.9,0.4
2025-07-15 09:25:00+05:30,147.05,147.24,146.91,147.16,91093,34.9,49.1,63.1,80.5,0.13,0.35,0.71,0.16,0.34,0.82,56.04416359686434,0.19,2025-07-15,09:25:00,True,146.91,147.16,0.6,0.3
2025-08-11 11:20:00+05:30,133.49,133.55,133.43,133.45,39156,25.8,47.9,83.0,83.0,0.14,0.63,1.04,0.03,0.87,1.22,57.981401879817156,0.23,2025-08-11,11:20:00,True,133.43,133.45,0.5,0.5
2025-06-25 11:05:00+05:30,1455.3,1456.7,1454.8,1455.0,28571,26.7,63.0,82.3,81.9,0.12,0.4,0.62,0.15,0.48,0.79,58.211249128522155,0.24,2025-06-25,11:05:00,True,1454.8,1455.0,2.2,1.1
2025-06-27 10:20:00+05:30,464.8,466.8,464.65,466.6,206553,26.1,66.6,78.1,81.3,0.86,2.09,3.11,0.87,2.52,3.69,67.34681618493283,0.45,2025-06-27,10:20:00,True,464.65,466.6,0.1,-0.3
2025-08-13 11:05:00+05:30,442.8,443.25,442.7,443.15,29547,29.9,27.4,81.1,80.5,0.27,0.92,1.46,0.03,1.25,1.63,62.50896693808186,0.24,2025-08-13,11:05:00,True,442.7,443.15,0.0,-0.3
2025-06-09 10:45:00+05:30,1292.8,1293.7,1291.5,1293.0,12266,20.0,27.9,78.5,81.1,0.17,0.9,1.73,0.01,1.09,1.94,57.41825931028708,0.32,2025-06-09,10:45:00,True,1291.5,1293.0,0.1,-0.2
2025-08-01 11:25:00+05:30,3054.0,3064.2,3053.6,3058.4,11005,20.0,53.1,83.8,83.7,0.22,0.62,0.39,0.16,1.0,1.27,58.13630035568939,0.34,2025-08-01,11:25:00,True,3053.6,3058.4,-1.0,-1.0
2025-08-20 11:20:00+05:30,3074.0,3075.0,3070.0,3073.0,9335,27.3,49.8,79.9,79.9,-0.03,0.23,0.69,-0.14,0.44,0.28,51.40392149186529,0.22,2025-08-20,11:20:00,True,3070.0,3073.0,8.3,8.2
